datetime,close,ema1,ema2,ema3,ema4,ema5,ema6,ema7,ema8,ema9,ema10,ema11,ema12,bbup,bblow,bbmid,volume
2021-01-08 19:00:00,1182.87,1203.0242913883926,1212.5197447265941,1217.4982016937981,1218.1113945780262,1217.9629983843029,1217.2280917360213,1210.3611398756495,1206.8282742793513,1202.6998878683337,1198.0451189541552,1192.9399110069567,1181.6158087034617,1283.433070890078,1124.778929109922,1204.106,99711.00929
2021-01-08 20:00:00,1184.75,1193.8871456941963,1203.2631631510628,1210.2208235396208,1212.0456864729306,1212.8533063251793,1213.1683302690185,1208.708808270769,1205.6017034860538,1201.8242835820733,1197.4670703039747,1192.6187380262918,1181.71856907384,1281.2542180809178,1122.945781919082,1202.1,53462.02043
2021-01-08 21:00:00,1145.9,1169.8935728470983,1184.1421087673752,1195.9273071974828,1200.0191980233067,1202.5527976597673,1204.7597889853912,1204.6566270920098,1202.284942181273,1199.0962697488014,1195.2250237690191,1190.786630652712,1180.5441897599435,1282.7701839182314,1117.7238160817683,1200.2469999999998,140396.82392
2021-01-08 22:00:00,1193.63,1181.7617864235492,1187.3047391782502,1195.4167944869312,1198.8575256554327,1201.1800595582647,1203.3685653622174,1203.9452317957512,1201.804112060091,1198.8296224439819,1195.1556749094966,1190.8981353329978,1180.9732327186337,1282.9736078994406,1118.4313921005592,1200.7024999999999,80549.78913
2021-01-08 23:00:00,1216.58,1199.1708932117745,1197.063159452167,1200.119729045391,1202.0797937180812,1203.5492811646855,1205.0199946919402,1204.7603781315092,1202.6249947234194,1199.695494519885,1196.0871673047359,1191.9052672807234,1182.1406677114653,1277.4562361588005,1134.4727638411996,1205.9645,50087.2119
2021-01-09 00:00:00,1216.93,1208.0504466058874,1203.685439634778,1203.855344813082,1204.7798312238847,1205.6078532931954,1206.5087453554477,1205.5455150262505,1203.4197172387849,1200.5362021042806,1196.9933774219214,1192.886629348146,1183.281301556991,1276.1362761927544,1142.4757238072457,1209.306,44604.88318
2021-01-09 01:00:00,1197.93,1202.9902233029438,1201.7669597565189,1202.538601521286,1203.5344073649965,1204.4266450942423,1205.4364021860167,1205.05419147617,1203.1147329477412,1200.4090702943158,1197.0341001427075,1193.0844085893953,1183.7615867518437,1275.2442954344942,1146.2577045655057,1210.751,79854.51548
2021-01-09 02:00:00,1198.27,1200.630111651472,1200.601306504346,1201.5900234054448,1202.5772423895423,1203.4794689258974,1204.5406019127647,1204.616501703514,1202.8455811173112,1200.3047254019102,1197.0878349191116,1193.2877651153015,1184.237272432111,1271.4036766787076,1155.1133233212927,1213.2585000000001,64568.88615
2021-01-09 03:00:00,1199.84,1200.2350558257358,1200.347537669564,1201.201129315346,1202.07956195508,1202.9195506296055,1203.9530266736692,1204.3083403032874,1202.6786043885716,1200.2820558701096,1197.2074942704546,1193.5447155029367,1184.7488372704024,1270.3583162445439,1158.6216837554562,1214.49,52664.98659
2021-01-09 04:00:00,1226.53,1213.3825279128678,1209.0750251130428,1206.829767245269,1206.5250961450654,1206.55192745582,1206.7751483394607,1205.7419957675916,1204.0036819225397,1201.5624433886408,1198.4823858239133,1194.838256071449,1186.118711458258,1271.4277441010495,1159.3632558989507,1215.3955,58922.41495
2021-01-09 05:00:00,1219.16,1216.2712639564338,1212.4366834086952,1209.5698189685427,1208.822351391417,1208.4916309241555,1208.323254797028,1206.6076734600051,1204.8456995935098,1202.4208607843168,1199.3814125272215,1195.792049951,1187.2020323940528,1271.9535134511086,1160.7544865488915,1216.354,39138.76117
2021-01-09 06:00:00,1185.53,1200.900631978217,1203.46778893913,1204.2276369755332,1204.5873784111593,1204.9590723204392,1205.4740979473997,1205.2478235593596,1203.7726051716481,1201.5969163558134,1198.7791771999512,1195.3896166195884,1187.1472116598216,1271.6685666228555,1157.4284333771448,1214.5485,53982.3727
2021-01-09 07:00:00,1179.8,1190.3503159891084,1195.57852595942,1198.7992732031926,1200.080582336403,1201.0884458096025,1202.2648357039748,1203.6060284910138,1202.4407937732233,1200.5336521433346,1197.9539955825621,1194.7782591050948,1186.9063194742537,1267.3890906479762,1154.5569093520237,1210.973,57458.22227
2021-01-09 08:00:00,1196.49,1193.4201579945543,1195.8823506396134,1198.2861013802608,1199.4277491843297,1200.380992608125,1201.542981240978,1203.1469298786906,1202.1101941191553,1200.3364008192693,1197.8903436007117,1194.8453861990126,1187.2205385078846,1260.8909461931055,1155.1610538068946,1208.026,44526.17017
2021-01-09 09:00:00,1208.01,1200.715078997277,1199.9249004264088,1200.4469677402028,1200.9881584235425,1201.554686053029,1202.3513585858557,1203.46067633813,1202.4379611125355,1200.7107227305246,1198.3303286615503,1195.361645563757,1187.9021601961506,1255.1906970194318,1156.6723029805685,1205.9315000000001,45254.59089
2021-01-09 10:00:00,1211.55,1206.1325394986384,1203.799933617606,1202.91430824238,1202.9084932556257,1203.0924266602553,1203.5011887626235,1203.982568187283,1202.9441854951724,1201.2394679631818,1198.9050969806133,1195.9964829926294,1188.6774992061128,1249.0599870702135,1158.9580129297865,1204.009,53127.64645
2021-01-09 11:00:00,1218.58,1212.3562697493192,1208.7266224117375,1206.3955730774067,1205.757858118239,1205.4751302509853,1205.3860401672955,1204.924337981652,1203.8128418565516,1202.085347574734,1199.7605275466735,1196.8821111105653,1189.6579090682073,1240.762074830562,1163.413925169438,1202.088,52410.83531
2021-01-09 12:00:00,1220.64,1216.4981348746596,1212.6977482744917,1209.5610012824272,1208.463702096741,1207.808187135449,1207.2927851463835,1205.938251660255,1204.747683975632,1202.9904525710883,1200.6683306968182,1197.813793027798,1190.673715328266,1241.2848000014023,1163.2781999985978,1202.2815,65753.715
2021-01-09 13:00:00,1223.99,1220.2440674373297,1216.4618321829944,1212.767445441888,1211.2866653518788,1210.2976968069183,1209.3799370030856,1207.1028805853998,1205.8167015325414,1204.0148207383522,1201.6823163186957,1198.8403109482765,1191.766052530618,1240.733716733816,1163.5062832661843,1202.1200000000001,37974.97153
2021-01-09 14:00:00,1221.39,1220.8170337186648,1218.1045547886629,1214.683568677024,1213.1236352879007,1212.0042049904696,1210.8811948776997,1208.0246302250514,1206.6818847807335,1204.8623904584324,1202.5391721309263,1199.7246124797168,1192.7373294968272,1241.5279782757339,1163.3090217242661,1202.4185,37916.13763
2021-01-09 15:00:00,1223.17,1221.9935168593324,1219.7930365257753,1216.569442304352,1214.9502470537368,1213.7220196073204,1212.4172955179872,1209.0017508556934,1207.597891181804,1205.7554445824114,1203.4361646469729,1200.6440394412966,1193.735121972341,1243.459216790336,1165.407783209664,1204.4335,54819.69482
2021-01-09 16:00:00,1219.95,1220.9717584296664,1219.8453576838501,1217.3206773478294,1215.8592930439663,1214.6801704369634,1213.3588835782389,1209.7080895101649,1208.2841194494815,1206.4478619198546,1204.1541574884088,1201.4011359337946,1194.5946261699692,1244.6809069144947,1167.706093085505,1206.1934999999999,51480.96518
2021-01-09 17:00:00,1200.88,1210.9258792148332,1213.5235717892335,1213.6671934927563,1213.1357852177907,1212.5570672928152,1211.799023130959,1209.1385353482187,1207.872779480066,1206.1762588993738,1204.0118028149998,1201.3806992305085,1194.800704000462,1235.9543106575854,1181.9306893424143,1208.9424999999999,71457.01928
2021-01-09 18:00:00,1222.52,1216.7229396074167,1216.5223811928224,1215.6344838276993,1214.8420060872834,1214.0898261708435,1213.1391452395892,1210.0018556483337,1208.6865139533954,1206.973514562819,1204.8165070404345,1202.2096914175474,1195.7095333774962,1237.0565849986124,1183.717415001388,1210.3870000000002,49327.02761
2021-01-09 19:00:00,1224.69,1220.7064698037084,1219.244920795215,1217.6468207548774,1216.63255043505,1215.72062214456,1214.5830020846406,1210.9494778645703,1209.5755965115402,1207.8377333646326,1205.68057195172,1203.0912721462712,1196.6597126110207,1238.0661787947547,1183.5188212052453,1210.7925,37061.33739
2021-01-09 20:00:00,1229.42,1225.0632349018542,1222.6366138634767,1220.263082809349,1218.9575412650408,1217.8282187377044,1216.4376268240605,1212.141124453953,1210.6780633720102,1208.8905268590408,1206.7127209972975,1204.12377127779,1197.7338203942659,1239.7746537111357,1183.0593462888642,1211.417,36022.81451
2021-01-09 21:00:00,1271.14,1248.1016174509273,1238.804409242318,1231.5690644072715,1228.4452610350334,1226.030031239596,1223.2754234710528,1215.9475035214398,1214.037059851343,1211.9270865244534,1209.5139070408932,1206.751858678661,1200.140580381339,1252.8603928882085,1177.2946071117913,1215.0774999999999,116955.13239
2021-01-09 22:00:00,1287.96,1268.0308087254637,1255.1896061615453,1244.100383427878,1239.2661226650273,1235.5577187411966,1231.3609955371712,1220.5934710361855,1218.1438898596016,1215.6360091330166,1212.9246067347674,1209.9364916716547,1203.0199056147376,1268.0694982244927,1171.0545017755076,1219.5620000000001,139273.22601
2021-01-09 23:00:00,1286.61,1277.3204043627318,1265.6630707743636,1253.5469648883495,1247.874100362295,1243.4119158579356,1238.2671210950248,1224.8526019370768,1221.9475626451792,1219.0981550289669,1216.1283194854295,1212.9432959198252,1205.7605644470414,1279.5690050903788,1168.2319949096216,1223.9005000000002,84360.71587
2021-01-10 00:00:00,1276.0,1276.660202181366,1269.108713849576,1258.536528246494,1252.987900296423,1248.4254672644072,1242.9837309581467,1228.1524340701685,1224.9504758315582,1221.8738547836513,1218.7314360295413,1215.416107844538,1208.0634967602532,1286.507172010129,1166.2408279898711,1226.374,64558.95579
2021-01-10 01:00:00,1289.91,1283.285101090683,1276.0424758997174,1265.5084108583842,1259.701009333437,1254.807703069883,1248.8495145883783,1232.1367931624159,1228.5593382853604,1225.1926911356684,1221.82615620217,1218.3374369486737,1210.746988669753,1295.963744859659,1163.8592551403408,1229.9115,64505.45896
2021-01-10 02:00:00,1323.44,1303.3625505453415,1291.8416505998116,1278.3820973342988,1271.2899167273576,1265.3665179822087,1258.173325264831,1238.0273226358086,1233.8304861583958,1229.985242787587,1226.2441494107716,1222.4591060879416,1214.4418415002528,1311.159403619518,1162.4545963804821,1236.807,106780.43325
2021-01-10 03:00:00,1338.0,1320.6812752726707,1307.2277670665412,1291.630520148899,1283.4190227769288,1276.5408998310998,1268.1516596067272,1244.4771727883372,1239.6176813718182,1235.2542553345338,1231.1030994363903,1226.9901215354732,1218.4929286641789,1326.4241145249898,1163.0098854750104,1244.717,67904.63445
2021-01-10 04:00:00,1310.97,1315.8256376363354,1308.475178044361,1295.9281823380325,1288.4282913629418,1281.837684472469,1273.5039521558863,1248.7670326084444,1243.5816990733838,1238.947706293825,1234.5755733739386,1230.2834501027096,1221.5249637899435,1333.8539435759212,1167.0280564240788,1250.441,79134.72476
2021-01-10 05:00:00,1318.46,1317.1428188181676,1311.8034520295741,1300.9352529295807,1293.888602024225,1287.4718868613197,1279.1234581364006,1253.263353085319,1247.741604680418,1242.8263547672968,1238.2227223576804,1233.7413540202506,1224.7031616984698,1341.9923675445643,1169.9346324554358,1255.9635,42415.54198
2021-01-10 06:00:00,1315.54,1316.3414094090838,1313.048968019716,1304.1807522785627,1297.8252198380023,1291.7900581134243,1283.6755258693506,1257.281201273363,1251.5081821981726,1246.373361851819,1241.5843431247376,1236.9491440586721,1227.6814186919623,1348.3879214616977,1173.9380785383023,1261.163,44663.27058
2021-01-10 07:00:00,1324.35,1320.3457047045417,1316.8159786798108,1308.6628073277711,1302.6479071401836,1296.7992799421284,1288.759835135682,1261.6082205460493,1255.5549498538296,1250.1771002980715,1245.1828499454014,1240.376628605391,1230.850880374193,1355.5142363772402,1177.3887636227596,1266.4515,40389.42237
2021-01-10 08:00:00,1344.7,1332.522852352271,1326.1106524532074,1316.6710723660442,1310.2937422056048,1304.1686214894933,1295.7523557437216,1266.9689805108203,1260.507452639728,1254.787973454263,1249.5096825564708,1244.4677412091012,1234.583638394711,1365.2994621889861,1180.009537811014,1272.6545,57564.63601
2021-01-10 09:00:00,1328.81,1330.6664261761355,1327.010434968805,1319.3686118402566,1313.6603345318583,1307.9596027988018,1299.8845612757564,1270.9587237036708,1264.3020386041874,1258.3988040174695,1252.95752244532,1247.7752807695285,1237.6730272998022,1370.7946820146997,1184.9963179853005,1277.8955,63901.05349
2021-01-10 10:00:00,1331.63,1331.1482130880677,1328.5502899792034,1322.0933647646439,1316.927546435157,1311.601202368217,1303.8527411162868,1274.8729995937567,1268.0424809039546,1261.971057480032,1256.3780649476973,1251.063701131508,1240.753583781776,1375.3185136762722,1191.4964863237278,1283.4075,39541.66223
2021-01-10 11:00:00,1318.43,1324.789106544034,1325.1768599861357,1321.2792837058341,1317.200719810583,1312.6517866192605,1305.674898476751,1277.683128652224,1270.8417875204016,1264.7251522371034,1259.0759751673627,1253.7055167734097,1243.3003515266355,1376.920111711828,1199.420888288172,1288.1705,97177.24722
2021-01-10 12:00:00,1259.28,1292.034553272017,1303.2112399907573,1307.5016651045376,1306.6696798450223,1304.4407425239897,1299.8755361671572,1276.4958300295,1270.1994659914903,1264.4595350548057,1259.08484581226,1253.9241239587664,1243.8242744274016,1374.3815841820067,1205.8924158179937,1290.1370000000002,139435.26814
2021-01-10 13:00:00,1290.33,1291.1822766360085,1298.9174933271715,1303.6857395257514,1303.698828964109,1302.2698590587606,1298.6823441462625,1277.388357124371,1271.317828991963,1265.7215089545712,1260.4433307769443,1255.351805372148,1245.3490523150278,1368.2558303838025,1220.9631696161975,1294.6095,111811.6157
2021-01-10 14:00:00,1309.66,1300.4211383180043,1302.4983288847811,1305.0133529644734,1304.782678243362,1303.4068038189514,1300.0545511279797,1279.470398600218,1273.4479496035206,1267.8648499811775,1262.5831859605555,1257.4815384948088,1247.45760797683,1364.9496227739382,1232.9833772260617,1298.9665,78744.38345
2021-01-10 15:00:00,1295.68,1298.0505691590022,1300.225552589854,1302.9392745279238,1303.1276458354778,1302.218064769882,1299.5077322369823,1280.5161793356879,1274.683063514436,1269.2216865674616,1264.0221778753141,1258.9795173773653,1249.0386700103768,1359.10342984091,1245.9285701590902,1302.516,61943.49704
2021-01-10 16:00:00,1303.18,1300.6152845795011,1301.210368393236,1302.992769077274,1303.1371647744818,1302.3660548052846,1299.9667657073596,1281.9783613140305,1276.2662266525228,1270.8781896617315,1265.7246918807355,1260.7128696370764,1250.813795583807,1351.8024097968203,1260.60559020318,1306.2040000000002,55779.08399
2021-01-10 17:00:00,1297.39,1299.0026422897506,1299.9369122621574,1301.7477092823242,1302.092225724576,1301.600507912164,1299.6446699939397,1282.972660584093,1277.4397696162714,1272.1714487026227,1267.1014444076602,1262.1511884748384,1252.3408842531903,1350.434617980621,1264.5983820193794,1307.5165000000002,67018.97312
2021-01-10 18:00:00,1300.65,1299.8263211448752,1300.1746081747717,1301.5037738862522,1301.8300028655622,1301.4542759256774,1299.770336244697,1284.1131340947968,1278.729226859812,1273.560646326885,1268.560077259501,1263.6609457895506,1253.924789687512,1350.2614846326885,1266.0405153673116,1308.151,155975.47097
2021-01-10 19:00:00,1283.68,1291.7531605724375,1294.676405449848,1297.5429352448627,1298.530002344551,1298.7197719371115,1297.75904421411,1284.0851899596487,1279.0042698120446,1274.0542733353295,1269.2174652047402,1264.44600673898,1254.9003703534952,1350.4329114597697,1265.5760885402303,1308.0045,86761.80934
2021-01-10 20:00:00,1263.17,1277.4615802862188,1284.1742702998988,1289.9045051904488,1292.100911009178,1293.250576254479,1293.4354136873462,1282.735822865478,1278.12458815582,1273.5233331726304,1268.9545319349688,1264.39596725902,1255.1715057517413,1352.0361785750797,1262.6898214249204,1307.363,53152.55459
2021-01-10 21:00:00,1258.34,1267.9007901431094,1275.562846866599,1282.8901707036825,1285.9625635529637,1287.8797183691745,1289.048486976428,1281.161898809641,1277.0254443693855,1272.7826827739655,1268.493030546492,1264.1584783469013,1255.2753908090613,1354.8299452421195,1256.739054757881,1305.7845000000002,241097.41327
2021-01-10 22:00:00,1270.6,1269.2503950715545,1273.9085645777327,1280.1590216584198,1283.1693701796976,1285.2213001585324,1286.7424261043745,1280.4804859832125,1276.668475237753,1272.6762104435281,1268.584637914036,1264.4110870391796,1255.777837012043,1353.7664223589045,1252.5185776410954,1303.1425,96908.69545
2021-01-10 23:00:00,1273.08,1271.1651975357772,1273.632376385155,1278.5859057343264,1281.3349392379343,1283.3534078264504,1285.0346228413277,1280.003035274618,1276.4691155023222,1272.6959074950632,1268.7800884395126,1264.7510444101922,1256.345121044435,1349.4785246762924,1250.3144753237077,1299.8965,47104.97155
2021-01-11 00:00:00,1254.25,1262.7075987678886,1267.17158425677,1273.1779266822539,1276.410404831037,1278.8759604685351,1281.1865449861618,1278.3415491278686,1275.2347201966377,1271.7961071294503,1268.1483454638817,1264.3392387470476,1256.2764285511748,1350.1491211819362,1243.971878818064,1297.0605,51467.52812
2021-01-11 01:00:00,1218.8,1240.7537993839442,1251.0477228378468,1261.0939429750865,1265.9357857708483,1269.6335050118373,1273.3882268628915,1274.5001588615546,1272.0994579634912,1269.2109311719162,1266.0027652263218,1262.5533862471634,1255.047693188841,1354.1454788216195,1230.0095211783803,1292.0774999999999,102913.67599
2021-01-11 02:00:00,1208.03,1224.391899691972,1236.708481891898,1249.3019556472896,1255.4074610852394,1260.1560427023237,1265.2184485050302,1270.211761515648,1268.540043632186,1266.2264955049934,1263.4822102164817,1260.415214237471,1253.5061294777315,1357.691778588194,1215.712221411806,1286.702,81899.66431
2021-01-11 03:00:00,1186.11,1205.2509498459858,1219.8423212612654,1235.2592988367808,1242.807922706105,1248.7643438250432,1255.3298924419014,1264.7858414178643,1263.9605967637312,1262.3183737730424,1260.1182010766347,1257.501284267374,1251.296420314527,1360.960939381038,1198.6190606189618,1279.79,115075.02375
2021-01-11 04:00:00,1104.14,1154.695474922993,1181.2748808408437,1206.1216768730517,1217.5955731231768,1226.5144447750365,1236.4311558866636,1254.4215935844538,1255.0816747213016,1254.602355540211,1253.3365401602593,1251.4871162568888,1246.471619648477,1374.2418250562002,1161.2821749438,1267.7620000000002,331913.61069
2021-01-11 05:00:00,1114.1,1134.3977374614965,1158.883253893896,1185.672415345707,1198.77819619169,1209.2199148096463,1221.1397614008308,1245.3685875467472,1247.249359459007,1247.748582099225,1247.2827775445958,1246.099386207599,1242.1315665452482,1378.9034038456452,1135.1495961543546,1257.0265,208377.37407
2021-01-11 06:00:00,1094.18,1114.2888687307482,1137.3155025959309,1165.3407674911055,1179.7603423386554,1191.521466377393,1205.269791225727,1235.6144851243764,1238.745506155729,1240.2574317529213,1240.6261350426569,1240.141763219066,1237.2806955109777,1381.0981603600512,1109.2098396399488,1245.154,123257.90891
2021-01-11 07:00:00,1027.73,1071.009434365374,1100.7870017306207,1134.7605969375265,1152.1184619134451,1166.3227792424095,1183.0773173225111,1222.2025828582875,1227.0224224804108,1229.8902399600959,1231.3697813451502,1231.8118901516516,1230.4101809040603,1391.9153563010618,1069.3226436989385,1230.6190000000001,216656.56533
2021-01-11 08:00:00,1071.84,1071.424717182687,1091.1380011537472,1120.7782420625206,1137.5223779291823,1151.7869670512696,1169.1726526571972,1212.5017710609789,1218.4011767870545,1222.1804721571643,1224.4337038953608,1225.538482694724,1225.211158579337,1396.0126734144346,1046.481326585565,1221.2469999999998,172077.18416
2021-01-11 09:00:00,1108.69,1090.0573585913435,1096.9886674358315,1118.091966048627,1132.2801273966036,1145.1566644279974,1161.6123210750475,1205.8042374441416,1212.3061114099958,1216.6443515641317,1219.4013689433887,1220.9561892557153,1221.3907927242767,1390.4693274292597,1033.8606725707402,1212.165,135924.78642
2021-01-11 10:00:00,1135.07,1112.5636792956716,1109.6824449572212,1121.8648624822654,1132.7873769608573,1143.6048699006133,1158.2945309406666,1201.2407382541971,1208.0152163316625,1212.6651149024667,1215.7347876849806,1217.5881034025501,1218.5606027988906,1378.8643724782785,1028.0066275217216,1203.4355,97372.63394
2021-01-11 11:00:00,1112.08,1112.3218396478358,1110.4816299714807,1119.6904485973175,1129.0223993316104,1138.7548899159035,1152.5177145730831,1195.488432560378,1202.6854820910144,1207.7585239316147,1211.2280577856336,1213.450530720097,1215.069435494009,1368.6273888439316,1019.8836111560684,1194.2555,121732.27289
2021-01-11 12:00:00,1067.87,1090.095919823918,1096.2777533143205,1108.174793353469,1117.9037812713175,1127.8495222365339,1141.9367502514478,1187.2549852984182,1195.195733085958,1200.934693495926,1204.9950987514756,1207.7414902997011,1210.2432244942054,1357.6287942176175,1007.3512057823825,1182.49,148333.9181
2021-01-11 13:00:00,1073.66,1081.877959911959,1088.738502209547,1100.5048392749204,1109.8594574038052,1119.5126726616825,1133.402156470017,1179.926276569488,1188.4437479145158,1194.7261718619784,1199.2848770666287,1202.4833926408892,1205.7650859861988,1344.2238223770992,998.3831776229007,1171.3035,173468.67682
2021-01-11 14:00:00,1026.09,1053.9839799559795,1067.855668139698,1083.9682083249381,1094.6286469667496,1105.1399537906543,1119.9881369112647,1170.001355500489,1179.4240952525984,1186.5000171370039,1191.7546650202537,1195.5660046941878,1199.8740995604217,1330.8351163536108,984.315883646389,1157.5755,182310.8552
2021-01-11 15:00:00,1038.53,1046.2569899779896,1058.0804454264653,1073.8708286971741,1084.428892972795,1094.892268592092,1109.8058697973568,1161.5193325649736,1171.596645516343,1179.2819675205646,1185.0927230628515,1189.4077300002982,1194.5841290830308,1315.8225649359579,974.8134350640421,1145.318,318635.66607
2021-01-11 16:00:00,977.21,1011.7334949889948,1031.1236302843104,1052.3906445422465,1064.934548795923,1076.7873041933085,1093.2313860726872,1149.6284078833626,1160.7973874321017,1169.42479837322,1176.0543437992492,1181.0862503924434,1187.4571084573577,1307.4521869727844,954.5878130272156,1131.02,194594.79272
2021-01-11 17:00:00,963.55,987.6417474944974,1008.5990868562069,1032.648279088414,1046.5009944693916,1059.366180471261,1077.0212128136013,1137.6233493102425,1149.8391992414292,1159.3821252818434,1166.8150245036297,1172.5554170437201,1180.1158917866246,1296.9084847061335,935.6525152938666,1116.2805,310328.71762
2021-01-11 18:00:00,998.3,992.9708737472487,1005.166057904138,1025.0153281798775,1037.7371772931385,1049.9713834756824,1067.1810612119011,1128.6347461289367,1141.4203548391274,1151.5244606339486,1159.4882843078196,1165.7218712773,1174.1547150067352,1275.5989381171037,929.732061882896,1102.6654999999998,272057.63421
2021-01-11 19:00:00,993.51,993.2404368736243,1001.2807052694254,1018.0141441399047,1029.6958723307496,1041.2850167871159,1057.9721785604136,1119.9170205722312,1133.2031129036202,1143.816438164,1152.2718371640012,1158.968464560543,1168.2319374655308,1248.9965269907589,928.3774730092408,1088.687,135773.01524
2021-01-11 20:00:00,984.41,988.8252184368121,995.6571368462837,1010.5465565532592,1021.4620773615223,1032.5350142044826,1048.776906240362,1111.1746321482162,1124.936828853419,1136.0405143511218,1144.9734964177403,1152.1230345777765,1162.2049886961693,1222.38034349588,928.00965650412,1075.195,165012.05389
2021-01-11 21:00:00,1019.94,1004.3826092184061,1003.7514245641893,1012.6339884303127,1021.1853360230638,1030.5973197114854,1045.1722929603168,1105.2885268483312,1119.1036716948959,1130.3770746266769,1139.537257443056,1146.9393861629617,1157.5405628372785,1198.496947911732,932.007052088268,1065.252,136389.16716
2021-01-11 22:00:00,1031.55,1017.966304609203,1013.0176163761262,1016.8375465569098,1023.0698203825066,1030.7438859097183,1043.4695063402771,1100.5312025355356,1114.2395788229571,1125.5562417180583,1134.8421592933578,1142.4143121957868,1153.409724711466,1173.016240161686,939.8397598383142,1056.428,135023.0882
2021-01-11 23:00:00,1057.87,1037.9181523046013,1027.9684109174175,1025.9558695442634,1029.3971257675053,1034.9171342313002,1045.2695680477425,1097.7788668880817,1111.107935555015,1122.2544738293725,1131.4955436719076,1139.0988489724227,1150.277274720926,1150.3419408926686,949.6900591073316,1050.016,82869.79852
2021-01-12 00:00:00,1087.01,1062.4640761523005,1047.6489406116118,1039.5234540899826,1039.872193809777,1042.9314212726385,1050.4871220417747,1097.084101282399,1109.7691613575143,1120.5352312035493,1129.561389599216,1137.0561490127197,1148.20293784483,1147.9025492693047,950.4164507306951,1049.1595,106786.57257
2021-01-12 01:00:00,1061.88,1062.1720380761503,1052.392627074408,1044.49157540332,1043.8736131170901,1045.8465872306942,1051.911231786553,1094.8128689415992,1107.1086523932079,1117.6740004131323,1126.6187204862067,1134.1080647377112,1145.3726775876225,1140.950984135746,952.1460158642542,1046.5485,128065.46223
2021-01-12 02:00:00,1055.12,1058.646019038075,1053.3017513829386,1046.8534475359154,1045.9184107321646,1047.2732661182797,1052.3123278132339,1092.2520386873025,1104.2203939269184,1114.622585758833,1123.5100804650672,1131.0104935715262,1142.4135734044219,1136.5602450874567,952.630754912543,1044.5955,76919.25907
2021-01-12 03:00:00,1069.27,1063.9580095190377,1058.6245009219592,1051.8349036390453,1050.1641542354073,1050.6573790231598,1054.4320368365798,1090.7693265139283,1102.2787053754228,1112.4102645023047,1121.1518160970209,1128.589297745192,1140.0154234567358,1138.895793125973,954.4492068740275,1046.6725000000001,73940.33572
2021-01-12 04:00:00,1088.52,1076.2390047595188,1068.5896672813062,1059.987147274813,1057.137944374424,1056.4823976349812,1058.6930322320072,1090.62420867432,1101.514332854566,1111.2448857460945,1119.733041484107,1127.0179527355767,1138.3270489171707,1140.9191094860898,954.0938905139101,1047.5065,60965.39544
2021-01-12 05:00:00,1095.87,1086.0545023797595,1077.6831115208709,1067.9611145470767,1064.1801363063469,1062.542028768061,1063.3401532030061,1090.962646824364,1101.20075880709,1110.4948913194557,1118.6955179413196,1125.7964643930052,1136.9350145264439,1138.7534403349568,954.9775596650429,1046.8654999999999,75719.17673
2021-01-12 06:00:00,1129.61,1107.8322511898796,1094.9920743472471,1081.6608668699484,1076.0764751597383,1072.8601781883592,1071.6238840526305,1093.4560244485986,1102.7790499844739,1111.427335645336,1119.1700606395232,1125.9460148089659,1136.6948501157408,1137.457340037276,955.7276599627238,1046.5925,86030.64807
2021-01-12 07:00:00,1137.94,1122.8861255949398,1109.3080495648314,1094.1673408988488,1087.3243887670585,1082.872458467073,1079.9133985460517,1096.3259583551408,1104.7324360964474,1112.7206363455634,1119.986144959544,1126.4163671693987,1136.73567470211,1143.074167282408,952.6968327175916,1047.8854999999999,104798.05688
2021-01-12 08:00:00,1139.05,1130.9680627974699,1119.222033043221,1104.1412651435492,1096.729045354866,1091.5151571644465,1087.305473727795,1099.0823481386801,1106.6389674244224,1114.0049955482189,1120.8150082221723,1126.9118037509909,1136.8115542200735,1154.3645350709212,948.5244649290789,1051.4445,95691.41208
2021-01-12 09:00:00,1116.8,1123.8840313987348,1118.414688695481,1106.9543173338716,1100.3783098357994,1095.405132985301,1090.9922895118207,1100.2254224523138,1107.2034692341767,1114.1413372287934,1120.6404426472952,1126.5152624274226,1136.1554376882677,1160.0415564214436,947.1614435785564,1053.6015,103607.57856
2021-01-12 10:00:00,1114.94,1119.4120156993674,1117.2564591303208,1108.7289134819002,1103.0258898656539,1098.4104971414085,1093.985753322843,1101.1747500360357,1107.6332764989445,1114.1802963883645,1120.392597314804,1126.0613305675238,1135.4598495673408,1166.9092753452612,949.178724654739,1058.044,75304.95385
2021-01-12 11:00:00,1084.5,1101.9560078496838,1106.337639420214,1103.3447104859224,1099.6575462537166,1096.270420658115,1092.8000341574875,1100.0989597111302,1106.3480944712253,1112.7324770523467,1118.8320496054648,1124.4314744668366,1133.789034827428,1169.4036778544491,951.2813221455507,1060.3425,159471.61628
2021-01-12 12:00:00,1099.16,1100.558003924842,1103.9450929468094,1102.414774822384,1099.5670832984954,1096.7149713260974,1093.5950298878015,1100.0383816652509,1105.9487558894905,1112.0704050010127,1117.9767431008795,1123.4404362524508,1132.6536566363645,1169.7104199662197,963.1695800337804,1066.44,91531.95809
2021-01-12 13:00:00,1086.87,1093.714001962421,1098.2533952978729,1098.9603804174099,1097.258522698769,1095.2003603528517,1092.7544011518262,1099.1888086545896,1104.888825006741,1110.8411169521828,1116.624276009537,1122.0063014974526,1131.1525531400903,1164.686985963442,980.5250140365578,1072.606,84127.55086
